Filename,ID,Microscope,Objective,Mag,Accession,Ear ,Ear row,Ear position,Spk position,Position type,taxon code,View,Charred?
17351_W11_C_Taes_R6_1of3_External_1x1_l_c,17351,Nikon,1x,1,W11,C,R6,Mid,1of3,External,Taes_Syria,l,c
17352_W11_C_Taes_R6_2of3_Internal_1x1_d_c,17352,Nikon,1x,1,W11,C,R6,Mid,2of3,Internal,Taes_Syria,d,c
17353_W11_C_Taes_R6_2of3_Internal_1x1_l_c,17353,Nikon,1x,1,W11,C,R6,Mid,2of3,Internal,Taes_Syria,l,c
17354_W11_C_Taes_R6_3of3_External_1x1_d_c,17354,Nikon,1x,1,W11,C,R6,Mid,3of3,External,Taes_Syria,d,c
17355_W11_C_Taes_R6_3of3_External_1x1_l_c,17355,Nikon,1x,1,W11,C,R6,Mid,3of3,External,Taes_Syria,l,c
17356_W11_C_Taes_R13_1of3_External_1x1_d_c,17356,Nikon,1x,1,W11,C,R13,Top,1of3,External,Taes_Syria,d,c
17357_W11_C_Taes_R13_1of3_External_1x1_l_c,17357,Nikon,1x,1,W11,C,R13,Top,1of3,External,Taes_Syria,l,c
17358_W11_C_Taes_R13_2of3_Internal_1x1_d_c,17358,Nikon,1x,1,W11,C,R13,Top,2of3,Internal,Taes_Syria,d,c
17359_W11_C_Taes_R13_2of3_Internal_1x1_l_c,17359,Nikon,1x,1,W11,C,R13,Top,2of3,Internal,Taes_Syria,l,c
17360_W11_C_Taes_R13_3of3_External_1x1_d_c,17360,Nikon,1x,1,W11,C,R13,Top,3of3,External,Taes_Syria,d,c
17361_W11_C_Taes_R13_3of3_External_1x1_l_c,17361,Nikon,1x,1,W11,C,R13,Top,3of3,External,Taes_Syria,l,c
17544_TRI29935_A_Taes_R1_1of3_External_1x1_d_uc,17544,Nikon,1x,1,TRI29935,A,R1,Base,1of3,External,Taes_Georgia,d,c
17545_TRI29935_A_Taes_R1_1of3_External_1x1_l_c,17545,Nikon,1x,1,TRI29935,A,R1,Base,1of3,External,Taes_Georgia,l,c
17546_TRI29935_A_Taes_R1_2of3_Internal_1x1_d_c,17546,Nikon,1x,1,TRI29935,A,R1,Base,2of3,Internal,Taes_Georgia,d,c
17547_TRI29935_A_Taes_R1_2of3_Internal_1x1_l_c,17547,Nikon,1x,1,TRI29935,A,R1,Base,2of3,Internal,Taes_Georgia,l,c
17548_TRI29935_A_Taes_R2_1of3_External_1x1_d_c,17548,Nikon,1x,1,TRI29935,A,R2,Base,1of3,External,Taes_Georgia,d,c
17549_TRI29935_A_Taes_R2_1of3_External_1x1_l_c,17549,Nikon,1x,1,TRI29935,A,R2,Base,1of3,External,Taes_Georgia,l,c
17550_TRI29935_A_Taes_R8_1of3_External_1x1_d_c,17550,Nikon,1x,1,TRI29935,A,R8,Mid,1of3,External,Taes_Georgia,d,c
17551_TRI29935_A_Taes_R8_1of3_External_1x1_l_c,17551,Nikon,1x,1,TRI29935,A,R8,Mid,1of3,External,Taes_Georgia,l,c
17552_TRI29935_A_Taes_R8_2of3_Internal_1x1_d_c,17552,Nikon,1x,1,TRI29935,A,R8,Mid,2of3,Internal,Taes_Georgia,d,c
17553_TRI29935_A_Taes_R8_2of3_Internal_1x1_l_c,17553,Nikon,1x,1,TRI29935,A,R8,Mid,2of3,Internal,Taes_Georgia,l,c
17554_TRI29935_A_Taes_R9_3of3_External_1x1_d_c,17554,Nikon,1x,1,TRI29935,A,R9,Mid,3of3,External,Taes_Georgia,d,c
17555_TRI29935_A_Taes_R9_3of3_External_1x1_l_c,17555,Nikon,1x,1,TRI29935,A,R9,Mid,3of3,External,Taes_Georgia,l,c
17556_TRI29935_A_Taes_R14_1of1_Solo_1x1_d_c,17556,Nikon,1x,1,TRI29935,A,R14,Top,1of1,Solo,Taes_Georgia,d,c
17557_TRI29935_A_Taes_R14_1of1_Solo_1x1_l_c,17557,Nikon,1x,1,TRI29935,A,R14,Top,1of1,Solo,Taes_Georgia,l,c
17558_TRI29935_A_Taes_R15_1of2_External_1x1_d_c,17558,Nikon,1x,1,TRI29935,A,R15,Top,1of2,External,Taes_Georgia,d,c
17559_TRI29935_A_Taes_R15_1of2_External_1x1_l_c,17559,Nikon,1x,1,TRI29935,A,R15,Top,1of2,External,Taes_Georgia,l,c
17560_TRI29935_A_Taes_R15_2of2_External_1x1_d_c,17560,Nikon,1x,1,TRI29935,A,R15,Top,2of2,External,Taes_Georgia,d,c
17561_TRI29935_A_Taes_R15_2of2_External_1x1_l_c,17561,Nikon,1x,1,TRI29935,A,R15,Top,2of2,External,Taes_Georgia,l,c
17562_TRI29935_B_Taes_R1_1of3_External_1x1_d_c,17562,Nikon,1x,1,TRI29935,B,R1,Base,1of3,External,Taes_Georgia,d,c
17563_TRI29935_B_Taes_R1_1of3_External_1x1_l_c,17563,Nikon,1x,1,TRI29935,B,R1,Base,1of3,External,Taes_Georgia,l,c
17564_TRI29935_B_Taes_R1_2of3_Internal_1x1_d_c,17564,Nikon,1x,1,TRI29935,B,R1,Base,2of3,Internal,Taes_Georgia,d,c
17565_TRI29935_B_Taes_R1_2of3_Internal_1x1_l_c,17565,Nikon,1x,1,TRI29935,B,R1,Base,2of3,Internal,Taes_Georgia,l,c
17566_TRI29935_B_Taes_R1_3of3_External_1x1_d_c,17566,Nikon,1x,1,TRI29935,B,R1,Base,3of3,External,Taes_Georgia,d,c
17567_TRI29935_B_Taes_R1_3of3_External_1x1_l_c,17567,Nikon,1x,1,TRI29935,B,R1,Base,3of3,External,Taes_Georgia,l,c
17568_TRI29935_B_Taes_R10_2of4_Internal_1x1_d_c,17568,Nikon,1x,1,TRI29935,B,R10,Mid,2of4,Internal,Taes_Georgia,d,c
17569_TRI29935_B_Taes_R10_2of4_Internal_1x1_l_c,17569,Nikon,1x,1,TRI29935,B,R10,Mid,2of4,Internal,Taes_Georgia,l,c
17570_TRI29935_B_Taes_R10_3of4_Internal_1x1_d_c,17570,Nikon,1x,1,TRI29935,B,R10,Mid,3of4,Internal,Taes_Georgia,d,c
17571_TRI29935_B_Taes_R10_3of4_Internal_1x1_l_c,17571,Nikon,1x,1,TRI29935,B,R10,Mid,3of4,Internal,Taes_Georgia,l,c
17572_TRI29935_B_Taes_R10_4of4_External_1x1_d_c,17572,Nikon,1x,1,TRI29935,B,R10,Mid,4of4,External,Taes_Georgia,d,c
17573_TRI29935_B_Taes_R10_4of4_External_1x1_l_c,17573,Nikon,1x,1,TRI29935,B,R10,Mid,4of4,External,Taes_Georgia,l,c
17574_TRI29935_B_Taes_R18_2of3_Internal_1x1_d_c,17574,Nikon,1x,1,TRI29935,B,R18,Top,2of3,Internal,Taes_Georgia,d,c
17575_TRI29935_B_Taes_R18_2of3_Internal_1x1_l_c,17575,Nikon,1x,1,TRI29935,B,R18,Top,2of3,Internal,Taes_Georgia,l,c
17576_TRI29935_B_Taes_R19_1of2_External_1x1_d_c,17576,Nikon,1x,1,TRI29935,B,R19,Top,1of2,External,Taes_Georgia,d,c
17577_TRI29935_B_Taes_R19_1of2_External_1x1_l_c,17577,Nikon,1x,1,TRI29935,B,R19,Top,1of2,External,Taes_Georgia,l,c
17578_TRI29935_B_Taes_R19_2of2_External_1x1_d_c,17578,Nikon,1x,1,TRI29935,B,R19,Top,2of2,External,Taes_Georgia,d,c
17579_TRI29935_B_Taes_R19_2of2_External_1x1_l_c,17579,Nikon,1x,1,TRI29935,B,R19,Top,2of2,External,Taes_Georgia,l,c
17580_TRI29935_C_Taes_Georgia_R1_1of2_External_1x1_d_c,17580,Nikon,1x,1,TRI29935,C,R1,Base,1of2,External,Taes_Georgia,d,c
17581_TRI29935_C_Taes_Georgia_R1_1of2_External_1x1_l_c,17581,Nikon,1x,1,TRI29935,C,R1,Base,1of2,External,Taes_Georgia,l,c
17582_TRI29935_C_Taes_Georgia_R1_2of2_External_1x1_d_c,17582,Nikon,1x,1,TRI29935,C,R1,Base,2of2,External,Taes_Georgia,d,c
17583_TRI29935_C_Taes_Georgia_R1_2of2_External_1x1_l_c,17583,Nikon,1x,1,TRI29935,C,R1,Base,2of2,External,Taes_Georgia,l,c
17584_TRI29935_C_Taes_Georgia_R2_2of3_Internal_1x1_d_c,17584,Nikon,1x,1,TRI29935,C,R2,Base,2of3,Internal,Taes_Georgia,d,c
17585_TRI29935_C_Taes_Georgia_R2_2of3_Internal_1x1_l_c,17585,Nikon,1x,1,TRI29935,C,R2,Base,2of3,Internal,Taes_Georgia,l,c
17586_TRI29935_C_Taes_Georgia_R8_1of3_External_1x1_d_c,17586,Nikon,1x,1,TRI29935,C,R8,Mid,1of3,External,Taes_Georgia,d,c
17587_TRI29935_C_Taes_Georgia_R8_1of3_External_1x1_l_c,17587,Nikon,1x,1,TRI29935,C,R8,Mid,1of3,External,Taes_Georgia,l,c
17588_TRI29935_C_Taes_Georgia_R8_2of3_Internal_1x1_d_c,17588,Nikon,1x,1,TRI29935,C,R8,Mid,2of3,Internal,Taes_Georgia,d,c
17589_TRI29935_C_Taes_Georgia_R8_2of3_Internal_1x1_l_c,17589,Nikon,1x,1,TRI29935,C,R8,Mid,2of3,Internal,Taes_Georgia,l,c
17590_TRI29935_C_Taes_Georgia_R8_3of3_External_1x1_d_c,17590,Nikon,1x,1,TRI29935,C,R8,Mid,3of3,External,Taes_Georgia,d,c
17591_TRI29935_C_Taes_Georgia_R8_3of3_External_1x1_l_c,17591,Nikon,1x,1,TRI29935,C,R8,Mid,3of3,External,Taes_Georgia,l,c
17592_TRI29935_C_Taes_Georgia_R13_1of2_External_1x1_d_c,17592,Nikon,1x,1,TRI29935,C,R13,Top,1of2,External,Taes_Georgia,d,c
17593_TRI29935_C_Taes_Georgia_R13_1of2_External_1x1_l_c,17593,Nikon,1x,1,TRI29935,C,R13,Top,1of2,External,Taes_Georgia,l,c
17594_TRI29935_C_Taes_Georgia_R14_1of1_Solo_1x1_d_c,17594,Nikon,1x,1,TRI29935,C,R14,Top,1of1,Solo,Taes_Georgia,d,c
17595_TRI29935_C_Taes_Georgia_R14_1of1_Solo_1x1_l_c,17595,Nikon,1x,1,TRI29935,C,R14,Top,1of1,Solo,Taes_Georgia,l,c
17596_TRI29935_C_Taes_Georgia_R15_1of1_Solo_1x1_d_c,17596,Nikon,1x,1,TRI29935,C,R15,Top,1of1,Solo,Taes_Georgia,d,c
17597_TRI29935_C_Taes_Georgia_R15_1of1_Solo_1x1_l_c,17597,Nikon,1x,1,TRI29935,C,R15,Top,1of1,Solo,Taes_Georgia,l,c
17652_625842_A_Aest_R1_1of2_External_1x1_d_c,17652,Nikon,1x,1,625842,A,R1,Base,1of2,External,Taes_Iran,d,c
17653_625842_A_Aest_R1_1of2_External_1x1_l_c,17653,Nikon,1x,1,625842,A,R1,Base,1of2,External,Taes_Iran,l,c
17654_625842_A_Aest_R1_2of2_External_1x1_d_c,17654,Nikon,1x,1,625842,A,R1,Base,2of2,External,Taes_Iran,d,c
17655_625842_A_Aest_R1_2of2_External_1x1_l_c,17655,Nikon,1x,1,625842,A,R1,Base,2of2,External,Taes_Iran,l,c
17656_625842_A_Aest_R2_2of3_Internal_1x1_d_c,17656,Nikon,1x,1,625842,A,R2,Base,2of3,Internal,Taes_Iran,d,c
17657_625842_A_Aest_R2_2of3_Internal_1x1_l_c,17657,Nikon,1x,1,625842,A,R2,Base,2of3,Internal,Taes_Iran,l,c
17658_625842_A_Aest_R10_1of4_External_1x1_d_c,17658,Nikon,1x,1,625842,A,R10,Mid,1of4,External,Taes_Iran,d,c
17659_625842_A_Aest_R10_1of4_External_1x1_l_c,17659,Nikon,1x,1,625842,A,R10,Mid,1of4,External,Taes_Iran,l,c
17660_625842_A_Aest_R10_2of4_Internal_1x1_d_c,17660,Nikon,1x,1,625842,A,R10,Mid,2of4,Internal,Taes_Iran,d,c
17661_625842_A_Aest_R10_2of4_Internal_1x1_l_c,17661,Nikon,1x,1,625842,A,R10,Mid,2of4,Internal,Taes_Iran,l,c
17662_625842_A_Aest_R10_3of4_Internal_1x1_d_c,17662,Nikon,1x,1,625842,A,R10,Mid,3of4,Internal,Taes_Iran,d,c
17663_625842_A_Aest_R10_3of4_Internal_1x1_l_c,17663,Nikon,1x,1,625842,A,R10,Mid,3of4,Internal,Taes_Iran,l,c
17664_625842_A_Aest_R18_2of2_External_1x1_d_c,17664,Nikon,1x,1,625842,A,R18,Top,2of2,External,Taes_Iran,d,c
17665_625842_A_Aest_R18_2of2_External_1x1_l_c,17665,Nikon,1x,1,625842,A,R18,Top,2of2,External,Taes_Iran,l,c
17666_625842_A_Aest_R19_1of2_External_1x1_d_c,17666,Nikon,1x,1,625842,A,R19,Top,1of2,External,Taes_Iran,d,c
17667_625842_A_Aest_R19_1of2_External_1x1_l_c,17667,Nikon,1x,1,625842,A,R19,Top,1of2,External,Taes_Iran,l,c
17668_625842_A_Aest_R19_2of2_External_1x1_d_c,17668,Nikon,1x,1,625842,A,R19,Top,2of2,External,Taes_Iran,d,c
17669_625842_A_Aest_R19_2of2_External_1x1_l_c,17669,Nikon,1x,1,625842,A,R19,Top,2of2,External,Taes_Iran,l,c
17670_625842_B_Aest_R1_1of3_External_1x1_d_c,17670,Nikon,1x,1,625842,B,R1,Base,1of3,External,Taes_Iran,d,c
17671_625842_B_Aest_R1_1of3_External_1x1_l_c,17671,Nikon,1x,1,625842,B,R1,Base,1of3,External,Taes_Iran,l,c
17672_625842_B_Aest_R1_2of3_Internal_1x1_d_c,17672,Nikon,1x,1,625842,B,R1,Base,2of3,Internal,Taes_Iran,d,c
17673_625842_B_Aest_R1_2of3_Internal_1x1_l_c,17673,Nikon,1x,1,625842,B,R1,Base,2of3,Internal,Taes_Iran,l,c
17674_625842_B_Aest_R1_3of3_External_1x1_d_c,17674,Nikon,1x,1,625842,B,R1,Base,3of3,External,Taes_Iran,d,c
17675_625842_B_Aest_R1_3of3_External_1x1_l_c,17675,Nikon,1x,1,625842,B,R1,Base,3of3,External,Taes_Iran,l,c
17676_625842_B_Aest_R10_1of4_External_1x1_d_c,17676,Nikon,1x,1,625842,B,R10,Mid,1of4,External,Taes_Iran,d,c
17677_625842_B_Aest_R10_1of4_External_1x1_l_c,17677,Nikon,1x,1,625842,B,R10,Mid,1of4,External,Taes_Iran,l,c
17678_625842_B_Aest_R10_2of4_Internal_1x1_d_c,17678,Nikon,1x,1,625842,B,R10,Mid,2of4,Internal,Taes_Iran,d,c
17679_625842_B_Aest_R10_2of4_Internal_1x1_l_c,17679,Nikon,1x,1,625842,B,R10,Mid,2of4,Internal,Taes_Iran,l,c
17680_625842_B_Aest_R10_4of4_External_1x1_d_c,17680,Nikon,1x,1,625842,B,R10,Mid,4of4,External,Taes_Iran,d,c
17681_625842_B_Aest_R10_4of4_External_1x1_l_c,17681,Nikon,1x,1,625842,B,R10,Mid,4of4,External,Taes_Iran,l,c
17682_625842_B_Aest_R16_2of3_Internal_1x1_d_c,17682,Nikon,1x,1,625842,B,R16,Top,2of3,Internal,Taes_Iran,d,c
17683_625842_B_Aest_R16_2of3_Internal_1x1_l_c,17683,Nikon,1x,1,625842,B,R16,Top,2of3,Internal,Taes_Iran,l,c
17684_625842_B_Aest_R17_1of2_External_1x1_d_c,17684,Nikon,1x,1,625842,B,R17,Top,1of2,External,Taes_Iran,d,c
17685_625842_B_Aest_R17_1of2_External_1x1_l_c,17685,Nikon,1x,1,625842,B,R17,Top,1of2,External,Taes_Iran,l,c
17686_625842_B_Aest_R17_2of2_External_1x1_d_c,17686,Nikon,1x,1,625842,B,R17,Top,2of2,External,Taes_Iran,d,c
17687_625842_B_Aest_R17_2of2_External_1x1_l_c,17687,Nikon,1x,1,625842,B,R17,Top,2of2,External,Taes_Iran,l,c
17688_625842_C_Aest_R1_1of2_External_1x1_d_c,17688,Nikon,1x,1,625842,C,R1,Base,1of2,External,Taes_Iran,d,c
17689_625842_C_Aest_R1_1of2_External_1x1_l_c,17689,Nikon,1x,1,625842,C,R1,Base,1of2,External,Taes_Iran,l,c
17690_625842_C_Aest_R1_2of2_External_1x1_d_c,17690,Nikon,1x,1,625842,C,R1,Base,2of2,External,Taes_Iran,d,c
17691_625842_C_Aest_R1_2of2_External_1x1_l_c,17691,Nikon,1x,1,625842,C,R1,Base,2of2,External,Taes_Iran,l,c
17692_625842_C_Aest_R10_1of3_External_1x1_d_c,17692,Nikon,1x,1,625842,C,R10,Mid,1of3,External,Taes_Iran,d,c
17693_625842_C_Aest_R10_1of3_External_1x1_l_c,17693,Nikon,1x,1,625842,C,R10,Mid,1of3,External,Taes_Iran,l,c
17694_625842_C_Aest_R10_2of3_Internal_1x1_d_c,17694,Nikon,1x,1,625842,C,R10,Mid,2of3,Internal,Taes_Iran,d,c
17695_625842_C_Aest_R10_2of3_Internal_1x1_l_c,17695,Nikon,1x,1,625842,C,R10,Mid,2of3,Internal,Taes_Iran,l,c
17696_625842_C_Aest_R2_2of2_External_1x1_d_c,17696,Nikon,1x,1,625842,C,R2,Base,2of2,External,Taes_Iran,d,c
17697_625842_C_Aest_R2_2of2_External_1x1_l_c,17697,Nikon,1x,1,625842,C,R2,Base,2of2,External,Taes_Iran,l,c
17698_625842_C_Aest_R10_3of3_External_1x1_d_c,17698,Nikon,1x,1,625842,C,R10,Mid,3of3,External,Taes_Iran,d,c
17699_625842_C_Aest_R10_3of3_External_1x1_l_c,17699,Nikon,1x,1,625842,C,R10,Mid,3of3,External,Taes_Iran,l,c
17700_625842_C_Aest_R18_1of2_External_1x1_d_c,17700,Nikon,1x,1,625842,C,R18,Top,1of2,External,Taes_Iran,d,c
17701_625842_C_Aest_R18_1of2_External_1x1_l_c,17701,Nikon,1x,1,625842,C,R18,Top,1of2,External,Taes_Iran,l,c
17702_625842_C_Aest_R19_1of1_Solo_1x1_d_c,17702,Nikon,1x,1,625842,C,R19,Top,1of1,Solo,Taes_Iran,d,c
17703_625842_C_Aest_R19_1of1_Solo_1x1_l_c,17703,Nikon,1x,1,625842,C,R19,Top,1of1,Solo,Taes_Iran,l,c
17704_625842_C_Aest_R20_1of1_Solo_1x1_d_c,17704,Nikon,1x,1,625842,C,R20,Top,1of1,Solo,Taes_Iran,d,c
17705_625842_C_Aest_R20_1of1_Solo_1x1_l_c,17705,Nikon,1x,1,625842,C,R20,Top,1of1,Solo,Taes_Iran,l,c
18000_CH_Catal_18596__S4_1x1_d,18000,Nikon,1x,1,Catal,CH,18596,,,S4,Catal,d,
18001_CH_Catal_18596__S4_1x1_l,18001,Nikon,1x,1,Catal,CH,18596,,,S4,Catal,l,
18002_CH_Catal_18596__S5_1x1_d,18002,Nikon,1x,1,Catal,CH,18596,,,S5,Catal,d,
18003_CH_Catal_18596__S5_1x1_l,18003,Nikon,1x,1,Catal,CH,18596,,,S5,Catal,l,
18004_CH_Catal_18596__S6_1x1_d,18004,Nikon,1x,1,Catal,CH,18596,,,S6,Catal,d,
18005_CH_Catal_18596__S6_1x1_l,18005,Nikon,1x,1,Catal,CH,18596,,,S6,Catal,l,
18008_CH_Catal_18596__S8_1x1_d,18008,Nikon,1x,1,Catal,CH,18596,,,S8,Catal,d,
18009_CH_Catal_18596__S8_1x1_l,18009,Nikon,1x,1,Catal,CH,18596,,,S8,Catal,l,
18010_CH_Catal_18596__S9_1x1_d,18010,Nikon,1x,1,Catal,CH,18596,,,S9,Catal,d,
18011_CH_Catal_18596__S9_1x1_l,18011,Nikon,1x,1,Catal,CH,18596,,,S9,Catal,l,
18012_CH_Catal_18596__S10_1x1_d,18012,Nikon,1x,1,Catal,CH,18596,,,S10,Catal,d,
18013_CH_Catal_18596__S10_1x1_l,18013,Nikon,1x,1,Catal,CH,18596,,,S10,Catal,l,
18016_CH_Catal_18596__S12_1x1_d,18016,Nikon,1x,1,Catal,CH,18596,,,S12,Catal,d,
18017_CH_Catal_18596__S12_1x1_l,18017,Nikon,1x,1,Catal,CH,18596,,,S12,Catal,l,
18022_CH_Catal_18596__S15_1x1_d,18022,Nikon,1x,1,Catal,CH,18596,,,S15,Catal,d,
18023_CH_Catal_18596__S15_1x1_l,18023,Nikon,1x,1,Catal,CH,18596,,,S15,Catal,l,
18024_CH_Catal_18596__S16_1x1_d,18024,Nikon,1x,1,Catal,CH,18596,,,S16,Catal,d,
18025_CH_Catal_18596__S16_1x1_l,18025,Nikon,1x,1,Catal,CH,18596,,,S16,Catal,l,
18026_CH_Catal_18596__S17_1x1_d,18026,Nikon,1x,1,Catal,CH,18596,,,S17,Catal,d,
18027_CH_Catal_18596__S17_1x1_l,18027,Nikon,1x,1,Catal,CH,18596,,,S17,Catal,l,
18030_CH_Catal_18596__S19_1x1_d,18030,Nikon,1x,1,Catal,CH,18596,,,S19,Catal,d,
18031_CH_Catal_18596__S19_1x1_l,18031,Nikon,1x,1,Catal,CH,18596,,,S19,Catal,l,
18032_CH_Catal_18596__S20_1x1_d,18032,Nikon,1x,1,Catal,CH,18596,,,S20,Catal,d,
18033_CH_Catal_18596__S20_1x1_l,18033,Nikon,1x,1,Catal,CH,18596,,,S20,Catal,l,
18034_CH_Catal_18596__S21_1x1_d,18034,Nikon,1x,1,Catal,CH,18596,,,S21,Catal,d,
18035_CH_Catal_18596__S21_1x1_l,18035,Nikon,1x,1,Catal,CH,18596,,,S21,Catal,l,
18038_CH_Catal_18596__S23_1x1_d,18038,Nikon,1x,1,Catal,CH,18596,,,S23,Catal,d,
18039_CH_Catal_18596__S23_1x1_l,18039,Nikon,1x,1,Catal,CH,18596,,,S23,Catal,l,
